t,x,y,x_ref,y_ref,target_x,target_y,vx_ref,vy_ref,support,left_foot_x,left_foot_y,left_foot_z,left_knee_x,left_knee_y,left_knee_z,right_foot_x,right_foot_y,right_foot_z,right_knee_x,right_knee_y,right_knee_z,apple_x,apple_y,apple_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,apple_caught,wbc_control,arm_error_x,arm_error_y,arm_error_z,arm_force_x,arm_force_y,arm_force_z
0.45,0.03135219296370519,0.0018922685303892923,0.06612108896365318,0.003967265337819189,2.5,0.15,0.27550453734855485,0.01653027224091329,right_stance,0.010882254487942649,-0.1793819533225763,0.10263859735310027,-0.07863269310669999,-0.1568493457650772,0.40473814101400496,0.2214448385719428,0.15321744881593738,0.0960512242811251,0.10657773276758742,0.13578658930967347,0.3913900448899637,2.35,-0.18,2.15,0.06692032581168604,-0.22929705818501955,0.7138983918455628,-0.11596368408721147,0.23603155885725408,0.6420447800256883,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.46,0.03308644168258763,0.001995826278664655,0.06896597277323065,0.004137958366393837,2.5,0.15,0.2814937664213495,0.016889625985280973,right_stance,0.004967945385549644,-0.17897824666202625,0.10192001765135963,-0.07844278998348864,-0.15616594906109332,0.40583678378489924,0.2295894959037063,0.15370977420479878,0.09872432224250291,0.11188294682731252,0.13610440497839937,0.3929258926445359,2.35,-0.18,2.15,0.06626200423478776,-0.22936181871488043,0.7143446362667011,-0.11179445263329343,0.23648617344640985,0.6421208751855478,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.47000000000000003,0.03486726356790366,0.002102151756510781,0.07187074887353606,0.004312244932412162,2.5,0.15,0.28748299549414413,0.017248979729648655,right_stance,-0.0011497313048440707,-0.17843718280933632,0.10166370872009053,-0.07806844654949766,-0.15540831559064036,0.4073727577890763,0.23783182681362844,0.15420815551806158,0.10197851889804033,0.11727422692324646,0.13642735794888258,0.3950057774148759,2.35,-0.18,2.15,0.06550052687248333,-0.22943062945496592,0.7152894735630306,-0.10742449740992177,0.2369612118114966,0.6426651942022956,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.48,0.03669472610829311,0.002211250631792011,0.07483541726456942,0.004490125035874164,2.5,0.15,0.2934722245669388,0.017608333474016337,right_stance,-0.007472679935601157,-0.1777563220509791,0.10137089524228872,-0.07751233862079157,-0.15457811355402543,0.4088225810882804,0.24617133638501715,0.15471255119138727,0.1052931224781232,0.12275073562646725,0.1367553995939337,0.3971080684193604,2.35,-0.18,2.15,0.0646419708717941,-0.22950241506558605,0.7162131698573353,-0.10285948250954513,0.23745505465643968,0.643157662408774,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.49,0.03856889950596668,0.0023231287997774416,0.07785997794633073,0.004671598676779843,2.5,0.15,0.2994614536397334,0.01796768721838402,right_stance,-0.014001429603312607,-0.17693446201579993,0.10104763859869342,-0.07677758597343887,-0.15367731933140696,0.4101662134391925,0.2546075098016605,0.15522291799280244,0.10865044429252456,0.12831159545015905,0.13708847894748025,0.3992140837838767,2.35,-0.18,2.15,0.06369280290358527,-0.22957607674158367,0.7170989394350533,-0.0981054397705349,0.23796603331307023,0.6435812160224286,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.5,0.0404898573655171,0.00243779241691519,0.08094443091881999,0.004856665855129199,2.5,0.15,0.30545068271252807,0.0183270409627517,right_stance,-0.020734982940932366,-0.17597173490503654,0.10070270799682078,-0.07586775446944688,-0.1527082150300135,0.41138510860461297,0.26313980729654546,0.15573921077502087,0.1120338611638738,0.1339558884976936,0.13742654267589702,0.40130615147811266,2.35,-0.18,2.15,0.06265986913630303,-0.22965050093727554,0.7179309681187531,-0.09316875984677679,0.23849244075544165,0.6439198393698978,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.51,0.04245767740591633,0.002555247935850421,0.0840887761820372,0.005045326570922231,2.5,0.15,0.3114399117853227,0.018686394707119382,right_stance,-0.027670675657009074,-0.17486968698878247,0.10034772158301025,-0.07478685867946773,-0.15167338412456283,0.4124625670729074,0.27176765893054394,0.15626138221864475,0.11542818265703908,0.1396826561414467,0.13776953505103348,0.40336797521982143,2.35,-0.18,2.15,0.06155038333191969,-0.22972456820479495,0.7186947415926787,-0.08805618194728418,0.23903254280752056,0.6441589068882162,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.52,0.04447244219451623,0.002675502141667926,0.08729301373598235,0.005237580824158939,2.5,0.15,0.31742914085811735,0.019045748451487064,right_stance,-0.034804050456765594,-0.17363133645472895,0.09999722745222858,-0.07353936475919637,-0.15057570516487132,0.413384058292412,0.2804904592097424,0.15678938256638555,0.11881999193714164,0.14549089873273452,0.13811739792501226,0.40538497418813746,2.35,-0.18,2.15,0.06037191297928427,-0.22979716206782172,0.7193773479152221,-0.08277478217666664,0.2395845894535601,0.6442854989670966,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.53,0.04666963399820892,0.0028066895274119685,0.09055714358065545,0.005433428614839325,2.5,0.15,0.323418369930912,0.019405102195854746,right_stance,-0.04114503310682085,-0.17220221399408142,0.09953489125751619,-0.07157122372278413,-0.14938480167054116,0.4139632682431185,0.28831467151026535,0.15726355886925208,0.1217259652928127,0.1509174593093653,0.1384423474371326,0.4071321716250507,2.35,-0.18,2.15,0.059267757505442546,-0.2298590505127912,0.7199677481146513,-0.07719656632509331,0.2401549534961057,0.6442886853539781,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.54,0.04898944092645835,0.0029452213575784044,0.09388116571605648,0.0056328699429633875,2.5,0.15,0.32940759900370664,0.019764455940222428,right_stance,-0.04708070142793541,-0.17061205617020106,0.09900319434453801,-0.06911666141483302,-0.1481178484921828,0.41425990084898384,0.2956789163627105,0.15771022852094133,0.12431228450619548,0.1561653248833303,0.13875656278604195,0.40867454396292857,2.35,-0.18,2.15,0.058186235716576176,-0.22991274566794476,0.7204570093843227,-0.07138914989258496,0.2407382908156268,0.644159770466442,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.55,0.0513656340778387,0.0030871239119925407,0.09726508014218546,0.005835904808531127,2.5,0.15,0.3353968280765013,0.02012380968459011,right_stance,-0.053074068248457354,-0.16889676459360728,0.0984784220950862,-0.06645072435141809,-0.1467947067161582,0.41435170310913133,0.30306887237753377,0.15815853213606776,0.12679387257222338,0.1614597097935405,0.13907355684598588,0.41010286937209506,2.35,-0.18,2.15,0.05706954219053573,-0.22996117409657785,0.7208384961221646,-0.06542686561263349,0.24132888962880247,0.6438924956894652,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.56,0.05379809812193946,0.003232392150064508,0.10070888685904239,0.006042533211542543,2.5,0.15,0.34138605714929593,0.02048316342895779,right_stance,-0.05911401689637607,-0.16706535380624263,0.09798084058108142,-0.06357953384159715,-0.1454193230177084,0.41423610634755914,0.310485385311079,0.15860850667895707,0.12916425687182448,0.1668002481374317,0.1393933095420453,0.41141041533745726,2.35,-0.18,2.15,0.05592625509770859,-0.23000333138383186,0.721108014881217,-0.059318216038018484,0.24192503489034994,0.6434831945637227,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.5700000000000001,0.056286715969693396,0.003381020928571825,0.10421258586662727,0.006252755151997636,2.5,0.15,0.3473752862220906,0.02084251717332547,right_stance,-0.06518784467532146,-0.1651281911674308,0.09753302576492019,-0.0605096702983977,-0.14399587875581904,0.41391373123644504,0.31792931381650597,0.15906018986657414,0.13141983476028807,0.17218657312252422,0.13971580074879295,0.412593267052501,2.35,-0.18,2.15,0.054765196183100925,-0.23003825880467554,0.7212639101975873,-0.05307197054926553,0.2425250498777636,0.6429308976798346,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.58,0.05879623242829814,0.0035308968137760482,0.10773624897112147,0.006464174938267289,2.5,0.15,0.34937169591302253,0.02096230175478139,right_stance,-0.0713907331012031,-0.16310993206709623,0.09711450230444305,-0.05715088442528669,-0.1425229351557709,0.41333541526307627,0.3253663892196953,0.15951151180772058,0.13355994515553465,0.17758318074278553,0.14003890210369654,0.4136504002969313,2.35,-0.18,2.15,0.05356026792019719,-0.23006715895545163,0.7213071092218474,-0.04673228192216819,0.24312519790836928,0.6422373850646088,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.59,0.0613089598836003,0.0036809604154323704,0.11125991207561567,0.006675594724536942,2.5,0.15,0.3493716959130226,0.020962301754781393,right_stance,-0.07765662002167574,-0.16101288688325738,0.0968067750481336,-0.05364704467241203,-0.1410132711091152,0.412556756217599,0.33277991731377027,0.15996145716155166,0.13558688480564507,0.18297213548237856,0.14036153934241033,0.4145836991262272,2.35,-0.18,2.15,0.05230313102726993,-0.23009024034792366,0.7212411140811578,-0.04032595946313716,0.24372285402831526,0.6414071848603299,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.6,0.06382477876688727,0.003831206408149091,0.11478357518010987,0.006887014510806594,2.5,0.15,0.34937169591302253,0.02096230175478139,right_stance,-0.08392473296414175,-0.1588450379983866,0.09665822123623087,-0.050084191296848296,-0.13947634594123642,0.4116187305837873,0.3401707749359566,0.1604100649809398,0.13750586890569275,0.18835307080373997,0.14068369232141148,0.41539791803580167,2.35,-0.18,2.15,0.05100317528239714,-0.23010672373110963,0.7210719419228361,-0.03386244602569685,0.24431651375557498,0.6404475181373994,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.61,0.06634356961582988,0.003981629448718687,0.11830723828460407,0.007098434297076247,2.5,0.15,0.3493716959130226,0.020962301754781393,right_stance,-0.09017719069944707,-0.1566216114439029,0.09668732922171905,-0.04647203845052336,-0.13791716778049587,0.4105340857952844,0.34753983814333494,0.1608573744494069,0.1393249367929529,0.19372562122972878,0.14100534093660386,0.4161005893217292,2.35,-0.18,2.15,0.04966992065509234,-0.2301159018681786,0.720808013615963,-0.027351362186506495,0.24490474700781423,0.6393681907242725,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.62,0.06886521353930937,0.004132224198038208,0.12183090138909827,0.0073098540833459,2.5,0.15,0.34937169591302253,0.02096230175478139,right_stance,-0.09639604854381087,-0.15435798709266482,0.09691246883147848,-0.042820500523122564,-0.13634086226855102,0.40931805413636224,0.35488797880410944,0.16130342472037454,0.14105480449475005,0.19908942282957764,0.14132646514650557,0.4167018774055029,2.35,-0.18,2.15,0.04831298579798905,-0.23011714450171222,0.7204599930961334,-0.020802480876038594,0.24548620535261406,0.6381814339664895,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.63,0.07138959268000893,0.004282985343282024,0.12535456449359247,0.007521273869615552,2.5,0.15,0.34937169591302253,0.020962301754781386,right_stance,-0.10256351525750404,-0.15206942785785396,0.09735161058014317,-0.039139671041090854,-0.13475264749167792,0.40798812512220267,0.3622160612052702,0.16174825475456403,0.1427086669146493,0.20444411370252463,0.14164704499568417,0.41721438290205626,2.35,-0.18,2.15,0.04694205574777175,-0.23010990256042974,0.7200405803101391,-0.014225700990201828,0.24605962841219264,0.6369016973189885,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.64,0.07391659067391246,0.004433907620301523,0.12887822759808668,0.007732693655885204,2.5,0.15,0.3493716959130226,0.02096230175478139,right_stance,-0.10866216986855202,-0.14977081811619578,0.0980220396176039,-0.03543979896832283,-0.133157808019352,0.40656377618540107,0.3695249386829351,0.16219190315573181,0.1443019534010858,0.20978933445826745,0.14196706063841408,0.41765290016904855,2.35,-0.18,2.15,0.045566849106968524,-0.23009371156373512,0.7195642616334608,-0.007631020117516256,0.2466238493675663,0.6355453966136417,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.65,0.13134601406922386,0.007880222876860049,0.13240189070258088,0.007944113442154857,2.5,0.15,0.34937169591302253,0.020962301754781386,left_stance,0.07778130069304848,-0.13533927994885514,0.07075300794557046,0.0913197326166131,-0.12390214240134785,0.38778706274531,0.33180843122194814,0.16451083244643763,0.1037298419964891,0.20918027468199624,0.14432858485031091,0.3956246176210887,2.35,-0.18,2.15,0.09909700595387187,-0.22677295714804227,0.7190470224763003,0.053871414435338306,0.2504730365569966,0.6341306227090987,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.66,0.13365507408484525,0.008018091302010701,0.13592555380707508,0.00815553322842451,2.5,0.15,0.3493716959130226,0.02096230175478139,left_stance,0.08668839001144922,-0.13479990330064912,0.06915801084680312,0.09671022331490517,-0.12357938813523693,0.3863280894850436,0.3296058317797443,0.16607831250067284,0.10236111394739134,0.20365241520469357,0.1449857571372288,0.39268803583187994,2.35,-0.18,2.15,0.09751953615256533,-0.22675118556290533,0.7185060275472253,0.06024881554500043,0.25100238825820753,0.632676816005824,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.67,0.13596386023565293,0.008155941907513824,0.13944921691156928,0.008366953014694162,2.5,0.15,0.34937169591302253,0.020962301754781386,left_stance,0.09559748767181686,-0.1342603959750279,0.06758558867940133,0.10210427660865842,-0.12325642150115709,0.3848524057053804,0.3273392172735926,0.16754133499986829,0.10117282026100588,0.19810268169833076,0.14563952627864105,0.3899002723356928,2.35,-0.18,2.15,0.0959642598838395,-0.22671976403360186,0.7179592748927407,0.06661125846540508,0.25151947571492206,0.6312044129807687,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.68,0.1382726345396993,0.008293792195813252,0.14297288001606348,0.008578372800963815,2.5,0.15,0.34937169591302253,0.02096230175478138,left_stance,0.10450667220843454,-0.13372088632324627,0.06605622301718159,0.10750188959775103,-0.12293324089175489,0.3833805582152463,0.3250098992817148,0.1688995558537236,0.10017777156771032,0.19254737494200608,0.14628983770098622,0.38728330694114843,2.35,-0.18,2.15,0.09444106940190675,-0.22667856104770182,0.7174252303637474,0.07294900386306473,0.25202356432775996,0.6297344714503925,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.6900000000000001,0.14058165761222097,0.008431659616150493,0.14649654312055768,0.008789792587233468,2.5,0.15,0.3493716959130226,0.02096230175478138,left_stance,0.11341403244289962,-0.13318150230640857,0.06549364698882032,0.1129030576725731,-0.12260984477127962,0.382836415960097,0.32261961221270746,0.17015449284275608,0.10029039882611289,0.18700285255665683,0.14693661029508417,0.3857612488297962,2.35,-0.18,2.15,0.09295972360240932,-0.226627533965787,0.717825300644475,0.0792523528301921,0.2525140256077139,0.6291911327760953,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.7000000000000001,0.1428911880155048,0.008569561520025158,0.15002020622505188,0.00900121237350312,2.5,0.15,0.34937169591302253,0.020962301754781375,left_stance,0.12231767225177578,-0.13264237116884534,0.06519970951027311,0.11830777388666613,-0.12228623171875641,0.3825220333696131,0.3201704864223111,0.17130941160071217,0.10080170836225164,0.1814854307017968,0.14757972049435145,0.3846352081942599,2.35,-0.18,2.15,0.09152981703698937,-0.22656672725657775,0.7184587137156611,0.08551167507690192,0.25299033661125236,0.6288764899815437,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.71,0.14520148161767107,0.008707515116819695,0.15354386932954608,0.009212632159772773,2.5,0.15,0.3493716959130226,0.02096230175478138,left_stance,0.13121571526884718,-0.1321036191126945,0.06497312282545666,0.12371602833830425,-0.12196240047099358,0.3822363966748833,0.317665015038977,0.17236917184906084,0.10149813065600422,0.1760112865321303,0.14821898702928882,0.3837020616505897,2.35,-0.18,2.15,0.09016075037436683,-0.2264962698767421,0.7191212859515452,0.09171743689075977,0.2534520783768399,0.6285893410967827,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.72,0.14751279096312708,0.008845537429782628,0.15706753243404029,0.009424051946042426,2.5,0.15,0.34937169591302253,0.020962301754781375,left_stance,0.14010630950179392,-0.1315653709751119,0.06481357055403623,0.12912780756376863,-0.12163834996523012,0.3819795304022612,0.3151060132592667,0.17334003948918372,0.10236573886848846,0.1705963626231899,0.1488541565758984,0.3829585884414811,2.35,-0.18,2.15,0.0888617025337121,-0.22641637182567753,0.7198095528391216,0.09786022870706136,0.2538989333929468,0.6283293048484591,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.73,0.14982536465735644,0.008983645252563139,0.1605911955385345,0.009635471732312079,2.5,0.15,0.34937169591302253,0.020962301754781372,left_stance,0.14898763184373617,-0.13102774990952482,0.06472066879974567,0.1345430939449771,-0.12131407938123087,0.3817514566077113,0.312496569254652,0.1742294710528206,0.10338932873989015,0.16525627455056677,0.14948489050219768,0.3824004696446396,2.35,-0.18,2.15,0.08764160468814905,-0.22632731991458171,0.7205197556289803,0.10393079214080088,0.25433068213814713,0.6280957911496856,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.74,0.15213944676860494,0.009121855106486736,0.1641148586430287,0.009846891518581731,2.5,0.15,0.3493716959130226,0.020962301754781372,left_stance,0.15785789246087117,-0.1304908770723204,0.06469396833017244,0.13996186513403008,-0.120989588182639,0.3815521948749165,0.3098399863033104,0.17504587760048293,0.10455254717718503,0.1600062227574829,0.15011075290040451,0.38202233790478324,2.35,-0.18,2.15,0.08650911630484825,-0.226229472797669,0.7212478716545321,0.10992004634089082,0.25474719874390334,0.6278880142814265,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.75,0.15445527624890235,0.009260183198757712,0.1676385217475229,0.010058311304851384,2.5,0.15,0.34937169591302253,0.02096230175478137,left_stance,0.1667153390383144,-0.12995487131633013,0.0647329570502732,0.145384093497108,-0.1206648761574012,0.38138176231359616,0.30713971628531955,0.17579837542957855,0.10583802822666735,0.15486090977097428,0.1507312000731195,0.381817836273863,2.35,-0.18,2.15,0.0854726033540367,-0.22612325532132685,0.7219896472417463,0.11581911353859273,0.25514844583998125,0.6277050078509586,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.76,0.1567730863767206,0.009398645381768262,0.1711621848520171,0.010269731091121037,2.5,0.15,0.3493716959130226,0.020962301754781372,left_stance,0.17555826086727144,-0.12941984889243005,0.06483706275373283,0.15080974558002003,-0.120339943457085,0.38124017355803674,0.30439928521630244,0.1764965309154045,0.10722753597358688,0.14983446372925566,0.15134557162043527,0.3817796853728633,2.35,-0.18,2.15,0.08454011878309362,-0.22600915225424117,0.7227406328716303,0.12161934367502464,0.2555344686510025,0.6275456413587739,False,impedance-mpc,nan,nan,nan,nan,nan,nan
0.77,0.15909310422341838,0.00953725711368769,0.1746858479565113,0.01048115087739069,2.5,0.15,0.34937169591302253,0.02096230175478137,left_stance,0.18438499275777837,-0.12888592316052838,0.06500565613469679,0.15623878159755197,-0.12001479063491553,0.38112744076583494,0.3016222120037856,0.1771501064819045,0.10870211391616116,0.14494036906421673,0.15195308325187606,0.3818997579699622,2.35,-0.18,2.15,0.08371938531450196,-0.2258877014679631,0.7234962202388464,0.1273123380067353,0.25590538842032945,0.6274086381895674,False,impedance-mpc,nan,nan,nan,nan,nan,nan
